second,latency,status
51,0.7669830322265625,200
51,0.768841028213501,200
51,0.4492480754852295,200
52,0.9506912231445312,200
52,0.5556840896606445,200
52,0.9507811069488525,200
52,0.9486880302429199,200
52,0.9505319595336914,200
52,0.26761293411254883,200
52,0.5566027164459229,200
53,1.1639533042907715,200
53,1.1643702983856201,200
53,1.1638116836547852,200
53,0.4471549987792969,200
53,1.1615729331970215,200
53,1.1615161895751953,200
53,1.1584789752960205,200
54,0.8668642044067383,200
54,0.8697340488433838,200
54,0.8697021007537842,200
54,0.8696341514587402,200
54,1.080345869064331,200
54,0.2710139751434326,200
54,0.8697700500488281,200
55,0.5361487865447998,200
55,1.562694787979126,200
55,1.0945782661437988,200
55,1.0942418575286865,200
55,1.094331979751587,200
55,1.5625338554382324,200
55,1.560049057006836,200
55,1.0897648334503174,200
56,1.6454441547393799,200
56,1.6464860439300537,200
56,1.6454520225524902,200
56,1.643017053604126,200
56,1.6453070640563965,200
56,1.6452698707580566,200
56,1.6452102661132812,200
56,1.645249843597412,200
57,1.6672790050506592,200
57,1.667484998703003,200
57,1.6673250198364258,200
57,1.6632318496704102,200
57,1.6673078536987305,200
57,1.6675782203674316,200
57,1.6666998863220215,200
57,1.6674420833587646,200
58,1.2497239112854004,200
58,1.2497098445892334,200
58,1.4278831481933594,200
58,1.249054193496704,200
58,1.245307207107544,200
58,1.2485671043395996,200
59,1.0778701305389404,200
59,1.073371171951294,200
59,1.070666790008545,200
59,1.0766537189483643,200
59,1.076996088027954,200
60,1.8550009727478027,200
60,1.853971242904663,200
60,1.6451239585876465,200
60,1.6453640460968018,200
60,1.644489049911499,200
60,1.6447057723999023,200
60,1.6453900337219238,200
60,1.64522123336792,200
60,0.8386809825897217,200
61,1.6355702877044678,200
61,1.6355719566345215,200
61,1.635138750076294,200
61,1.6351759433746338,200
61,1.6352148056030273,200
61,1.6352007389068604,200
62,1.323523998260498,200
62,1.3233039379119873,200
62,1.3229868412017822,200
62,1.3229789733886719,200
62,2.1270651817321777,200
62,1.323354959487915,200
62,1.3233861923217773,200
63,1.1250348091125488,200
63,1.1218130588531494,200
63,1.337782859802246,200
63,1.1218030452728271,200
63,1.1200740337371826,200
63,1.1210832595825195,200
64,0.47917604446411133,200
64,1.3554251194000244,200
64,1.3556363582611084,200
64,1.3551552295684814,200
64,1.3551249504089355,200
64,1.3563578128814697,200
64,1.3557820320129395,200
65,1.3146166801452637,200
65,0.619293212890625,200
65,1.3145418167114258,200
65,1.3144159317016602,200
65,1.3144619464874268,200
65,1.3131380081176758,200
65,0.6192071437835693,200
66,1.1243371963500977,200
66,1.1193740367889404,200
66,1.1243081092834473,200
66,1.1203622817993164,200
66,1.1244029998779297,200
66,1.124833106994629,200
67,1.6130669116973877,200
67,0.541752815246582,200
67,1.6128079891204834,200
67,1.612867832183838,200
67,1.612882137298584,200
67,1.6127302646636963,200
67,1.722843885421753,200
67,1.6101887226104736,200
68,2.045724868774414,200
68,2.02059006690979,200
68,2.042613983154297,200
68,2.0444822311401367,200
68,2.0209527015686035,200
68,2.0444419384002686,200
68,2.020629405975342,200
68,2.020993232727051,200
69,2.3230462074279785,200
69,2.3125650882720947,200
69,2.3226559162139893,200
69,2.3190770149230957,200
69,2.323040008544922,200
69,2.3226821422576904,200
69,2.3214590549468994,200
69,2.322194814682007,200
70,1.9471087455749512,200
70,1.3199937343597412,200
70,1.9469890594482422,200
70,1.9469709396362305,200
70,1.9468648433685303,200
71,1.521414041519165,200
71,1.5147359371185303,200
71,1.5209908485412598,200
71,1.5135138034820557,500
71,0.9437417984008789,200
71,1.520801067352295,200
71,1.5196330547332764,500
71,1.5180160999298096,200
72,1.219912052154541,200
72,1.220346212387085,200
72,1.220240831375122,200
72,1.3130850791931152,200
72,1.3142640590667725,500
72,1.220108985900879,200
72,1.220034122467041,500
72,1.2089147567749023,500
73,0.9906477928161621,200
73,1.1797733306884766,500
73,0.9912042617797852,200
73,0.9912612438201904,200
73,0.9899981021881104,200
73,0.9873290061950684,200
73,1.1799259185791016,200
74,0.7996299266815186,200
74,0.35143280029296875,200
74,0.7974941730499268,500
74,0.8003246784210205,200
74,0.7989451885223389,200
74,0.7989969253540039,500
75,0.6876559257507324,200
75,0.6852328777313232,200
75,0.24405598640441895,200
75,0.687201976776123,500
75,0.6872451305389404,200
76,1.182093858718872,200
76,0.4151878356933594,200
76,0.971815824508667,200
76,1.1822237968444824,200
76,1.2868568897247314,200
76,0.9710338115692139,200
76,0.6065201759338379,200
76,0.9714879989624023,200
77,1.0468130111694336,200
77,1.0469322204589844,200
77,1.0468411445617676,200
77,1.0453267097473145,200
77,1.0470399856567383,200
77,1.0468029975891113,200
78,0.37563586235046387,200
78,0.37445712089538574,200
78,0.5221700668334961,200
78,0.37450218200683594,200
79,0.7003889083862305,200
79,0.6977338790893555,200
79,0.3627181053161621,200
79,0.3627171516418457,200
79,0.3617241382598877,200
80,0.8747532367706299,200
80,0.874614953994751,200
80,0.9772040843963623,200
80,0.3761169910430908,200
80,0.8735752105712891,200
80,0.8702690601348877,200
80,0.8735711574554443,200
81,0.9802107810974121,200
81,0.46682190895080566,200
81,0.982546329498291,200
81,0.468325138092041,200
81,0.9833879470825195,200
81,0.9825069904327393,200
82,0.37093663215637207,200
82,0.8771347999572754,200
82,0.877051830291748,200
82,0.8745417594909668,200
82,0.8770582675933838,200
82,0.8770220279693604,200
83,0.5513730049133301,200
83,0.5497541427612305,200
83,0.9647390842437744,200
83,0.9681460857391357,200
83,0.9681768417358398,200
83,0.9679617881774902,200
83,1.060563087463379,200
84,0.8609058856964111,200
84,0.861335039138794,200
84,0.31674695014953613,200
84,0.8608660697937012,200
84,0.8606901168823242,200
84,0.8604831695556641,200
85,0.9755370616912842,200
85,0.44952893257141113,200
85,0.975726842880249,200
85,0.9756622314453125,200
85,1.0942468643188477,200
85,0.9754610061645508,200
85,0.9702639579772949,200
86,0.6460459232330322,200
86,0.646111011505127,200
86,0.2135622501373291,200
86,0.6442959308624268,200
86,0.6460380554199219,200
87,0.9561500549316406,200
87,0.46363306045532227,200
87,0.6850669384002686,200
87,0.4626350402832031,200
87,0.9573912620544434,200
87,0.6836919784545898,200
88,0.8599069118499756,200
88,0.35678911209106445,200
88,0.8589322566986084,200
88,0.8562047481536865,200
88,0.8596739768981934,200
88,0.8593990802764893,200
89,0.756263017654419,200
89,0.357666015625,200
89,0.7580320835113525,200
89,0.757605791091919,200
89,0.7571556568145752,200
89,0.7588350772857666,200
90,0.361469030380249,200
90,0.8602101802825928,200
90,0.8599629402160645,200
90,0.8566532135009766,200
90,0.8600919246673584,200
90,0.860076904296875,200
91,1.1477949619293213,200
91,1.338029146194458,200
91,1.1474838256835938,200
91,1.3376860618591309,200
91,1.1458187103271484,200
91,2.081713914871216,200
91,1.145193099975586,200
91,1.1449880599975586,200
92,1.080333948135376,200
92,1.0797650814056396,200
92,1.0805270671844482,200
92,1.079637050628662,200
92,1.0802288055419922,200
92,1.0808720588684082,200
93,1.0460479259490967,200
93,0.45458197593688965,200
93,1.0439929962158203,200
93,1.04555082321167,200
93,1.0455090999603271,200
93,1.0452730655670166,200
93,1.045224905014038,200
